temp,precip,windspeed,cloudcover,icon,icon_clear-day,icon_cloudy,icon_partly-cloudy-day,icon_rain,icon_snow,date,artist_history,track_history,duration_ms_history,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms_kaggle,time_signature,genre_acoustic,genre_alt-rock,genre_ambient,genre_blues,genre_chill,genre_classical,genre_country,genre_dance,genre_edm,genre_electro,genre_folk,genre_french,genre_garage,genre_hip-hop,genre_indie-pop,genre_k-pop,genre_metal,genre_piano,genre_pop,genre_punk,genre_rock,genre_rock-n-roll,genre_sad,genre_show-tunes,genre_singer-songwriter,genre_soul
9.5,0.056,13.1,31.7,rain,False,False,False,True,False,2024-04-09,Lana Del Rey,Art Deco,269619,72,0.282,0.464,11,-11.112,0,0.0533,0.544,0.215,0.111,0.0596,148.345,295067,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
9.5,0.056,13.1,31.7,rain,False,False,False,True,False,2024-04-09,Taylor Swift,my tears ricochet,255893,74,0.456,0.263,0,-10.63,1,0.0332,0.806,0.0,0.0749,0.111,129.86,255894,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
9.5,0.056,13.1,31.7,rain,False,False,False,True,False,2024-04-09,HENRY,It's You,231001,63,0.545,0.468,7,-6.064,1,0.0247,0.637,0.0,0.128,0.279,76.045,231643,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
9.3,0.0,8.2,67.4,partly-cloudy-day,False,False,True,False,False,2024-04-10,Melanie Martinez,Pity Party,118680,71,0.716,0.73,6,-4.126,0,0.0364,0.058,7.32e-06,0.151,0.339,136.05,204086,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9.3,0.0,8.2,67.4,partly-cloudy-day,False,False,True,False,False,2024-04-10,Chase Atlantic,Consume (feat. Goon Des Garcons),267920,77,0.556,0.714,9,-5.322,0,0.158,0.07,0.0,0.261,0.434,146.113,267920,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
9.3,0.0,8.2,67.4,partly-cloudy-day,False,False,True,False,False,2024-04-10,The Neighbourhood,Sweater Weather,240400,60,0.695,0.615,7,-5.325,0,0.042,0.15,0.000212,0.0879,0.414,124.015,240040,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9.3,0.0,8.2,67.4,partly-cloudy-day,False,False,True,False,False,2024-04-10,The Neighbourhood,Female Robbery,209520,40,0.403,0.888,7,-3.382,0,0.0413,0.056,0.00161,0.0682,0.391,176.483,206813,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9.3,0.0,8.2,67.4,partly-cloudy-day,False,False,True,False,False,2024-04-10,Cigarettes After Sex,Cry,256800,76,0.409,0.399,7,-10.456,1,0.0275,0.763,0.654,0.112,0.161,142.823,256800,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9.3,0.0,8.2,67.4,partly-cloudy-day,False,False,True,False,False,2024-04-10,Chase Atlantic,OHMAMI,226835,66,0.625,0.717,10,-5.796,0,0.121,0.0476,8.73e-05,0.277,0.398,126.004,226835,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
9.3,0.0,8.2,67.4,partly-cloudy-day,False,False,True,False,False,2024-04-10,Cigarettes After Sex,You're the Only Good Thing In My Life,275186,59,0.462,0.288,5,-11.199,1,0.0288,0.781,0.756,0.131,0.0589,130.164,275187,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9.3,0.0,8.2,67.4,partly-cloudy-day,False,False,True,False,False,2024-04-10,Chase Atlantic,Numb to the Feeling,44570,63,0.695,0.737,5,-5.75,0,0.122,0.232,0.0,0.136,0.248,129.999,227587,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
9.3,0.0,8.2,67.4,partly-cloudy-day,False,False,True,False,False,2024-04-10,Ariana Grande,Dangerous Woman,235946,67,0.664,0.602,4,-5.369,0,0.0412,0.0529,0.0,0.356,0.289,134.049,235947,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9.3,0.0,8.2,67.4,partly-cloudy-day,False,False,True,False,False,2024-04-10,Ariana Grande,motive (with Doja Cat),167989,75,0.789,0.742,10,-5.664,0,0.0652,0.0681,0.0,0.166,0.661,116.965,167990,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9.3,0.0,8.2,67.4,partly-cloudy-day,False,False,True,False,False,2024-04-10,Ariana Grande,Love Me Harder,236133,78,0.472,0.714,1,-4.389,0,0.0334,0.00937,0.0,0.0764,0.24,98.992,236133,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9.3,0.0,8.2,67.4,partly-cloudy-day,False,False,True,False,False,2024-04-10,Ariana Grande,everytime,120258,73,0.71,0.614,10,-6.757,0,0.0431,0.186,0.0,0.0974,0.658,148.152,172107,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9.3,0.0,8.2,67.4,partly-cloudy-day,False,False,True,False,False,2024-04-10,Ariana Grande,bloodline,120480,68,0.758,0.665,2,-5.188,0,0.0774,0.0815,0.000157,0.216,0.643,151.976,216893,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9.3,0.0,8.2,67.4,partly-cloudy-day,False,False,True,False,False,2024-04-10,Ariana Grande,Into You,244453,69,0.623,0.734,9,-5.948,1,0.107,0.0162,1.75e-06,0.145,0.37,107.853,244453,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9.3,0.0,8.2,67.4,partly-cloudy-day,False,False,True,False,False,2024-04-10,Ariana Grande,obvious,146958,60,0.624,0.672,0,-5.334,1,0.106,0.0967,0.0,0.155,0.26,159.852,146959,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9.3,0.0,8.2,67.4,partly-cloudy-day,False,False,True,False,False,2024-04-10,Ariana Grande,love language,179860,58,0.688,0.573,10,-5.03,0,0.208,0.0686,0.0,0.0749,0.553,110.034,179861,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9.3,0.0,8.2,67.4,partly-cloudy-day,False,False,True,False,False,2024-04-10,Ariana Grande,Break Free,214840,75,0.687,0.702,7,-5.324,0,0.0455,0.0064,4.35e-05,0.204,0.284,129.956,214840,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9.3,0.0,8.2,67.4,partly-cloudy-day,False,False,True,False,False,2024-04-10,Ariana Grande,just like magic,149900,67,0.719,0.607,8,-5.156,1,0.165,0.08,0.0,0.125,0.464,128.006,149900,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9.3,0.0,8.2,67.4,partly-cloudy-day,False,False,True,False,False,2024-04-10,Ariana Grande,Be Alright,179293,60,0.813,0.456,1,-7.667,0,0.0684,0.169,2.86e-06,0.105,0.587,108.801,179293,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9.3,0.0,8.2,67.4,partly-cloudy-day,False,False,True,False,False,2024-04-10,Demi Lovato,Met Him Last Night (feat. Ariana Grande),204631,58,0.538,0.512,4,-4.548,0,0.0262,0.22,0.0,0.101,0.12,144.978,204632,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9.3,0.0,8.2,67.4,partly-cloudy-day,False,False,True,False,False,2024-04-10,Ariana Grande,MONOPOLY (with Victoria Monét),158586,61,0.892,0.507,0,-8.282,1,0.378,0.704,3.14e-05,0.109,0.695,143.96,158587,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
9.3,0.0,8.2,67.4,partly-cloudy-day,False,False,True,False,False,2024-04-10,Ariana Grande,breathin,27198,70,0.568,0.656,8,-5.413,1,0.0433,0.0211,1.37e-05,0.213,0.364,100.049,198160,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9.3,0.0,8.2,67.4,partly-cloudy-day,False,False,True,False,False,2024-04-10,Ariana Grande,boyfriend (with Social House),186106,78,0.4,0.795,10,-3.731,0,0.461,0.119,0.0,0.159,0.702,190.097,186107,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9.3,0.0,8.2,67.4,partly-cloudy-day,False,False,True,False,False,2024-04-10,Ariana Grande,Love Me Harder,156627,78,0.472,0.714,1,-4.389,0,0.0334,0.00937,0.0,0.0764,0.24,98.992,236133,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9.3,0.0,8.2,67.4,partly-cloudy-day,False,False,True,False,False,2024-04-10,Ariana Grande,Love Me Harder,8130,78,0.472,0.714,1,-4.389,0,0.0334,0.00937,0.0,0.0764,0.24,98.992,236133,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9.3,0.0,8.2,67.4,partly-cloudy-day,False,False,True,False,False,2024-04-10,Taylor Swift,Lover,221306,83,0.359,0.543,7,-7.582,1,0.0919,0.492,1.58e-05,0.118,0.453,68.534,221307,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
9.3,0.0,8.2,67.4,partly-cloudy-day,False,False,True,False,False,2024-04-10,Lana Del Rey,Dark Paradise,243187,62,0.6,0.653,1,-8.309,0,0.0594,0.0953,0.0,0.122,0.43,119.994,243187,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
9.3,0.0,8.2,67.4,partly-cloudy-day,False,False,True,False,False,2024-04-10,d4vd,Here With Me,242484,92,0.574,0.469,4,-8.209,1,0.0254,0.534,9.21e-05,0.128,0.288,132.023,242485,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
9.3,0.0,8.2,67.4,partly-cloudy-day,False,False,True,False,False,2024-04-10,Olivia Rodrigo,deja vu,215506,83,0.442,0.612,2,-7.222,1,0.112,0.584,5.7e-06,0.37,0.178,180.917,215507,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
9.3,0.0,8.2,67.4,partly-cloudy-day,False,False,True,False,False,2024-04-10,Taylor Swift,cardigan,239560,84,0.613,0.581,0,-8.588,0,0.0424,0.537,0.000345,0.25,0.551,130.033,239560,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
9.3,0.0,8.2,67.4,partly-cloudy-day,False,False,True,False,False,2024-04-10,Lana Del Rey,Ultraviolence,251480,73,0.144,0.541,0,-7.076,1,0.038,0.278,1.01e-05,0.101,0.0899,79.262,251480,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
9.3,0.0,8.2,67.4,partly-cloudy-day,False,False,True,False,False,2024-04-10,The Neighbourhood,Softcore,206280,84,0.575,0.568,9,-5.509,0,0.03,0.0484,0.000417,0.286,0.37,93.986,206280,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9.3,0.0,8.2,67.4,partly-cloudy-day,False,False,True,False,False,2024-04-10,Selena Gomez,People You Know,51839,78,0.695,0.62,8,-8.082,0,0.0521,0.0881,5.43e-05,0.111,0.62,150.032,194900,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9.3,0.0,8.2,67.4,partly-cloudy-day,False,False,True,False,False,2024-04-10,JEONG SEWOON,Just Watching You,242213,55,0.422,0.14,8,-10.577,1,0.0291,0.837,0.0,0.123,0.235,69.861,242213,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
9.3,0.0,8.2,67.4,partly-cloudy-day,False,False,True,False,False,2024-04-10,Doja Cat,Kiss Me More (feat. SZA),208666,80,0.764,0.705,8,-3.463,1,0.0284,0.259,8.92e-05,0.12,0.781,110.97,208667,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9.3,0.0,8.2,67.4,partly-cloudy-day,False,False,True,False,False,2024-04-10,7!!,オレンジ,350106,49,0.4,0.563,7,-4.023,1,0.0319,0.194,0.0,0.162,0.311,172.027,350107,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
9.3,0.0,8.2,67.4,partly-cloudy-day,False,False,True,False,False,2024-04-10,Olivia Rodrigo,"All I Want - From ""High School Musical: The Musical: The Series""",0,76,0.376,0.43,0,-6.585,0,0.0328,0.0902,0.0,0.0912,0.129,77.599,177323,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
9.3,0.0,8.2,67.4,partly-cloudy-day,False,False,True,False,False,2024-04-10,Laufey,Fragile,126603,59,0.361,0.413,3,-12.43,1,0.065,0.931,0.000179,0.231,0.336,149.301,241080,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
9.3,0.0,8.2,67.4,partly-cloudy-day,False,False,True,False,False,2024-04-10,Lana Del Rey,Dark Paradise,243187,62,0.6,0.653,1,-8.309,0,0.0594,0.0953,0.0,0.122,0.43,119.994,243187,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
9.3,0.0,8.2,67.4,partly-cloudy-day,False,False,True,False,False,2024-04-10,Lana Del Rey,Million Dollar Man,230120,53,0.382,0.589,6,-5.991,1,0.0359,0.484,0.0,0.131,0.511,65.627,231574,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
9.3,0.0,8.2,67.4,partly-cloudy-day,False,False,True,False,False,2024-04-10,Melanie Martinez,"Tag, You're It",64120,72,0.559,0.835,5,-5.555,0,0.0424,0.24,0.019,0.185,0.382,114.908,189027,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9.3,0.0,8.2,67.4,partly-cloudy-day,False,False,True,False,False,2024-04-10,Taylor Swift,The Man,1590,78,0.777,0.658,0,-5.191,1,0.054,0.0767,0.0,0.0901,0.633,110.048,190360,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
9.3,0.0,8.2,67.4,partly-cloudy-day,False,False,True,False,False,2024-04-10,Olivia Rodrigo,traitor,229226,84,0.38,0.339,3,-7.885,1,0.0338,0.691,0.0,0.12,0.0849,100.607,229227,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
9.3,0.0,8.2,67.4,partly-cloudy-day,False,False,True,False,False,2024-04-10,Lana Del Rey,Chemtrails Over The Country Club,271176,70,0.334,0.276,4,-13.125,0,0.0643,0.877,0.000249,0.113,0.429,201.025,271177,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
9.3,0.0,8.2,67.4,partly-cloudy-day,False,False,True,False,False,2024-04-10,Melanie Martinez,Teacher's Pet,241893,74,0.686,0.794,7,-6.136,0,0.0385,0.27,2.25e-05,0.125,0.532,140.952,241893,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9.3,0.0,8.2,67.4,partly-cloudy-day,False,False,True,False,False,2024-04-10,Laufey,Valentine,168906,72,0.472,0.204,3,-13.065,1,0.0452,0.917,0.0,0.107,0.224,82.51,168907,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
9.3,0.0,8.2,67.4,partly-cloudy-day,False,False,True,False,False,2024-04-10,Olivia Rodrigo,"All I Want - From ""High School Musical: The Musical: The Series""",177322,76,0.376,0.43,0,-6.585,0,0.0328,0.0902,0.0,0.0912,0.129,77.599,177323,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
9.3,0.0,8.2,67.4,partly-cloudy-day,False,False,True,False,False,2024-04-10,Lana Del Rey,Doin' Time,189363,81,0.641,0.559,7,-11.132,0,0.0355,0.404,0.00402,0.0937,0.523,144.982,202193,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
9.3,0.0,8.2,67.4,partly-cloudy-day,False,False,True,False,False,2024-04-10,Melanie Martinez,Cake,1079,74,0.518,0.655,8,-6.255,1,0.0826,0.381,0.0,0.271,0.29,156.992,199682,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9.3,0.0,8.2,67.4,partly-cloudy-day,False,False,True,False,False,2024-04-10,Melanie Martinez,Pity Party,77000,71,0.716,0.73,6,-4.126,0,0.0364,0.058,7.32e-06,0.151,0.339,136.05,204086,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9.3,0.0,8.2,67.4,partly-cloudy-day,False,False,True,False,False,2024-04-10,Melanie Martinez,Cake,58850,74,0.518,0.655,8,-6.255,1,0.0826,0.381,0.0,0.271,0.29,156.992,199682,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9.3,0.0,8.2,67.4,partly-cloudy-day,False,False,True,False,False,2024-04-10,Taylor Swift,Back To December,293026,67,0.529,0.67,2,-4.663,1,0.0303,0.117,0.0,0.334,0.286,141.893,293027,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
9.3,0.0,8.2,67.4,partly-cloudy-day,False,False,True,False,False,2024-04-10,Taylor Swift,Karma,16170,80,0.642,0.62,8,-7.091,1,0.0666,0.0734,0.0,0.483,0.0969,90.02,204852,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
9.3,0.0,8.2,67.4,partly-cloudy-day,False,False,True,False,False,2024-04-10,Taylor Swift,Blank Space,20757,76,0.753,0.678,5,-5.421,1,0.0644,0.085,1.64e-06,0.13,0.583,96.006,231827,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
9.3,0.0,8.2,67.4,partly-cloudy-day,False,False,True,False,False,2024-04-10,Taylor Swift,Lover,221306,83,0.359,0.543,7,-7.582,1,0.0919,0.492,1.58e-05,0.118,0.453,68.534,221307,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
9.3,0.0,8.2,67.4,partly-cloudy-day,False,False,True,False,False,2024-04-10,Lana Del Rey,Pretty When You Cry,234146,74,0.509,0.547,10,-6.548,0,0.0417,0.399,0.0,0.215,0.197,109.436,234147,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
9.3,0.0,8.2,67.4,partly-cloudy-day,False,False,True,False,False,2024-04-10,Taylor Swift,Midnight Rain,174782,83,0.643,0.363,0,-11.738,1,0.0767,0.69,5.17e-05,0.115,0.23,139.865,174783,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
9.3,0.0,8.2,67.4,partly-cloudy-day,False,False,True,False,False,2024-04-10,Lana Del Rey,Sad Girl,317760,75,0.345,0.587,5,-8.346,1,0.0364,0.539,0.0731,0.119,0.258,119.479,317760,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
9.3,0.0,8.2,67.4,partly-cloudy-day,False,False,True,False,False,2024-04-10,Olivia Rodrigo,traitor,229226,84,0.38,0.339,3,-7.885,1,0.0338,0.691,0.0,0.12,0.0849,100.607,229227,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
9.3,0.0,8.2,67.4,partly-cloudy-day,False,False,True,False,False,2024-04-10,Sasha Alex Sloan,Dancing With Your Ghost,197732,78,0.629,0.328,11,-8.284,1,0.029,0.768,2.5e-05,0.103,0.389,74.953,197732,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8.6,4.422,11.2,99.9,rain,False,False,False,True,False,2024-04-11,Taylor Swift,Fearless (Taylor’s Version),241591,71,0.569,0.741,5,-4.963,1,0.0282,0.0122,0.0,0.333,0.43,100.118,241592,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
8.6,4.422,11.2,99.9,rain,False,False,False,True,False,2024-04-11,Taylor Swift,cardigan,239560,84,0.613,0.581,0,-8.588,0,0.0424,0.537,0.000345,0.25,0.551,130.033,239560,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
8.6,4.422,11.2,99.9,rain,False,False,False,True,False,2024-04-11,Taylor Swift,Speak Now,240760,62,0.709,0.599,7,-3.734,1,0.0304,0.095,0.0,0.0973,0.735,118.975,240760,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
8.6,4.422,11.2,99.9,rain,False,False,False,True,False,2024-04-11,Lana Del Rey,Doin' Time,107392,81,0.641,0.559,7,-11.132,0,0.0355,0.404,0.00402,0.0937,0.523,144.982,202193,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
8.6,4.422,11.2,99.9,rain,False,False,False,True,False,2024-04-11,Eddy Kim,긴 밤이 오면,5670,54,0.48,0.501,5,-5.511,1,0.0296,0.624,0.0,0.0748,0.222,110.889,226992,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
8.6,4.422,11.2,99.9,rain,False,False,False,True,False,2024-04-11,Alessia Cara,Out Of Love,39625,70,0.481,0.267,7,-9.249,1,0.0339,0.8,0.0,0.249,0.137,117.64,227693,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8.6,4.422,11.2,99.9,rain,False,False,False,True,False,2024-04-11,Joji,Glimpse of Us,233456,85,0.44,0.317,8,-9.258,1,0.0531,0.891,4.78e-06,0.141,0.268,169.914,233456,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
8.6,4.422,11.2,99.9,rain,False,False,False,True,False,2024-04-11,Melanie Martinez,Dollhouse,231853,43,0.725,0.708,5,-5.331,0,0.0756,0.22,0.0,0.777,0.555,130.029,231853,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8.6,4.422,11.2,99.9,rain,False,False,False,True,False,2024-04-11,Melanie Martinez,Teacher's Pet,241893,74,0.686,0.794,7,-6.136,0,0.0385,0.27,2.25e-05,0.125,0.532,140.952,241893,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8.6,4.422,11.2,99.9,rain,False,False,False,True,False,2024-04-11,Melanie Martinez,Play Date,179867,76,0.68,0.729,5,-5.077,1,0.0475,0.612,0.0,0.224,0.446,123.97,179867,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8.6,4.422,11.2,99.9,rain,False,False,False,True,False,2024-04-11,Taylor Swift,London Boy,190240,73,0.695,0.71,1,-6.639,1,0.05,0.0246,0.000104,0.133,0.557,157.925,190240,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
8.6,4.422,11.2,99.9,rain,False,False,False,True,False,2024-04-11,Selena Gomez,Fetish (feat. Gucci Mane),186112,71,0.708,0.618,2,-4.424,1,0.0592,0.0204,6.81e-06,0.062,0.265,123.013,186113,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8.6,4.422,11.2,99.9,rain,False,False,False,True,False,2024-04-11,Kali Uchis,Moonlight,187557,78,0.639,0.723,7,-6.462,0,0.0532,0.511,0.0,0.167,0.878,136.872,187558,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
8.6,4.422,11.2,99.9,rain,False,False,False,True,False,2024-04-11,Lana Del Rey,Doin' Time,4170,81,0.641,0.559,7,-11.132,0,0.0355,0.404,0.00402,0.0937,0.523,144.982,202193,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
8.6,4.422,11.2,99.9,rain,False,False,False,True,False,2024-04-11,Lana Del Rey,Radio,27779,59,0.423,0.857,2,-5.173,1,0.0687,0.188,2.63e-05,0.105,0.196,75.024,214574,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
8.6,4.422,11.2,99.9,rain,False,False,False,True,False,2024-04-11,Lana Del Rey,Dark Paradise,243187,62,0.6,0.653,1,-8.309,0,0.0594,0.0953,0.0,0.122,0.43,119.994,243187,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
8.6,4.422,11.2,99.9,rain,False,False,False,True,False,2024-04-11,Lana Del Rey,Diet Mountain Dew,222920,67,0.442,0.68,10,-5.971,0,0.0858,0.284,0.0,0.421,0.601,176.09,222920,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
8.6,4.422,11.2,99.9,rain,False,False,False,True,False,2024-04-11,Lana Del Rey,Art Deco,295066,72,0.282,0.464,11,-11.112,0,0.0533,0.544,0.215,0.111,0.0596,148.345,295067,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
8.6,4.422,11.2,99.9,rain,False,False,False,True,False,2024-04-11,Gwen Stefani,Luxurious,264920,62,0.811,0.726,0,-3.995,1,0.0813,0.154,0.0,0.116,0.666,131.027,264920,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8.6,4.422,11.2,99.9,rain,False,False,False,True,False,2024-04-11,Lana Del Rey,Sad Girl,317760,75,0.345,0.587,5,-8.346,1,0.0364,0.539,0.0731,0.119,0.258,119.479,317760,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
8.6,4.422,11.2,99.9,rain,False,False,False,True,False,2024-04-11,Taylor Swift,Daylight,293453,73,0.557,0.496,0,-9.602,1,0.0563,0.808,0.000173,0.0772,0.265,149.983,293453,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
