endTime,artistName,trackName,msPlayed,genre
2024-08-09 17:10,Adele,Set Fire to the Rain,43950,dangdut
2024-08-09 17:15,Adele,Skyfall,286480,dangdut
2024-08-09 17:18,Adele,Water Under the Bridge,104770,dangdut
2024-08-09 17:19,d4vd,Here With Me,63260,rnb
2024-08-09 17:35,Lana Del Rey,Radio,214573,female vocalists
2024-08-09 17:42,Aimer,Sailing,335973,anime
2024-08-09 17:44,SZA,Kill Bill,153946,rnb
2024-08-09 17:49,Taylor Swift,Love Story,235266,country
2024-08-09 17:52,Taylor Swift,The Man,169815,country
2024-08-09 17:58,Adele,Skyfall,286480,dangdut
2024-08-09 18:00,gnash,"i hate u, i love u (feat. olivia o'brien)",75420,pop
2024-08-09 18:04,Ariana Grande,bloodline,216893,pop
2024-08-09 18:06,Melanie Martinez,Cake,151046,pop
2024-08-09 18:08,Zac Efron,Rewrite The Stars,55187,musicals
2024-08-09 18:08,Bruno Mars,Marry You,15570,pop
2024-08-09 18:27,Adele,Skyfall,286480,dangdut
2024-08-09 18:27,Adele,Set Fire to the Rain,24798,dangdut
2024-08-09 18:33,Adele,Skyfall,286480,dangdut
2024-08-09 18:36,Olivia Rodrigo,"jealousy, jealousy",173160,pop
2024-08-09 18:40,yama,Oz.,194273,Stoner Rock
2024-08-09 20:59,Ruth B.,Lost Boy,63619,pop
2024-08-09 21:05,Adele,Skyfall,286480,dangdut
2024-08-09 21:08,Taylor Swift,Bejeweled,194165,country
2024-08-09 21:13,James Arthur,Car's Outside,917,soft pop
2024-08-09 21:14,Conan Gray,The Story,28703,seen live
2024-08-09 21:18,Paloma Faith,Only Love Can Hurt Like This,232893,soul
2024-08-09 21:21,Mitski,Nobody,193429,seen live
2024-08-09 21:25,Labrinth,All For Us - from the HBO Original Series Euphoria,192986,electronic
2024-08-09 21:35,K.Flay,High Enough,231600,Hip-Hop
2024-08-09 21:36,grandson,Blood // Water,65714,alternative rock
2024-08-09 21:48,AURORA,Running with the Wolves,77620,norwegian pop
2024-08-09 21:51,Melanie Martinez,Teacher's Pet,7920,pop
2024-08-09 21:51,TAEYEON,Fine,14150,k-pop
2024-08-09 21:51,Kesha,Backstabber,186840,pop
2024-08-09 21:56,Adele,Skyfall,286480,dangdut
2024-08-09 22:01,SZA,Saturn,186191,rnb
2024-08-09 22:19,Lana Del Rey,Brooklyn Baby,240933,female vocalists
2024-08-09 22:21,Lana Del Rey,Brooklyn Baby,110554,female vocalists
2024-08-09 22:31,Taylor Swift,illicit affairs,190898,country
2024-08-09 22:47,Taylor Swift,The Way I Loved You (Taylor’s Version),243136,country
2024-08-09 22:53,Taylor Swift,Lover,221306,country
2024-08-10 02:39,Taylor Swift,Don’t Blame Me,119779,country
2024-08-11 00:59,Frédéric Chopin,"Nocturne No. 19 E Minor, Op. 72: No. 1",32448,classical piano
2024-08-13 20:01,Olivia Rodrigo,"All I Want - From ""High School Musical: The Musical: The Series""",177322,pop
2024-08-13 20:25,beabadoobee,A Night To Remember,233388,bedroom pop
2024-08-13 20:29,Melanie Martinez,Dollhouse,231853,pop
2024-08-13 20:33,Taylor Swift,I Knew You Were Trouble (Taylor's Version),219760,country
2024-08-13 20:48,Taylor Swift,All Too Well (Taylor's Version),329160,country
2024-08-13 20:54,The Weeknd,"One Of The Girls (with JENNIE, Lily Rose Depp)",244684,rnb
2024-08-13 20:57,Taylor Swift,Bejeweled,194165,country
2024-08-13 21:01,Olivia Rodrigo,traitor,229226,pop
2024-08-13 21:05,Taylor Swift,All Of The Girls You Loved Before,221407,country
2024-08-13 21:09,SZA,Kill Bill,153946,rnb
2024-08-13 21:13,ZAYN,I Don’t Wanna Live Forever (Fifty Shades Darker),247160,pop
2024-08-13 21:14,Ruth B.,Dandelions,1270,pop
2024-08-13 21:14,Lana Del Rey,Young And Beautiful,1110,female vocalists
2024-08-13 21:14,Sabrina Carpenter,Feather,15560,pop
2024-08-13 21:18,Taylor Swift,Style,231000,country
2024-08-13 21:22,d4vd,Here With Me,242484,rnb
2024-08-13 21:27,Lana Del Rey,Million Dollar Man,50805,female vocalists
2024-08-13 21:30,Imaginary Poet,Longing,159736,Classical
2024-08-13 21:32,Imaginary Poet,November,114258,Classical
2024-08-13 21:33,Lysander,Quiet Moments,104827,instrumental
2024-08-13 21:39,Melissa Galosi,Melancholy,182000,piano
2024-08-13 21:44,Frédéric Chopin,"Nocturnes, Op.37: No. 1 Andante Sostenuto",295348,classical piano
2024-08-13 21:47,Andrea Vanzo,Intimacy,146925,composer
2024-08-13 21:49,Chris Palmer,Duke Humfrey's Library,107990,medieval
2024-08-13 21:52,praam,"ernestine, 1983",171826,contemporary classical
2024-08-13 21:57,Erik Satie,Gnossienne No.1,310678,classical piano
2024-08-13 22:00,Dennis Korn,A Romance in Venice,130000,chillout
2024-08-13 22:02,Claude Debussy,"Children's Corner, L. 113: V. The Little Sheperd",134116,classical piano
2024-08-13 22:04,Imaginary Poet,Autumn,140901,Classical
2024-08-13 22:06,Ophelia Wilde,marriage,97964,Classical
2024-08-13 22:09,Sarah Watson,Broken Clouds,100659,
2024-08-13 22:12,Oscar Mallen,The Caress Of The Ocean,170000,
2024-08-13 22:14,bzur,Into The Unknown,135057,electronica
2024-08-13 22:17,Dennis Korn,Cimetière du Père Lachaise,141000,chillout
2024-08-13 22:20,Dario Marianelli,"Dawn - From ""Pride & Prejudice"" Soundtrack",158600,soundtrack
2024-08-14 00:14,Jonas Kolberg,Late Night Train,124800,
2024-08-14 00:14,Jonas Kolberg,Late Night Train,2340,
2024-08-14 00:19,The Weeknd,"One Of The Girls (with JENNIE, Lily Rose Depp)",244684,rnb
2024-08-14 00:23,ZAYN,I Don’t Wanna Live Forever (Fifty Shades Darker),247160,pop
2024-08-14 00:26,Laufey,From The Start,169573,jazz
2024-08-14 00:29,Taylor Swift,Lover,221306,country
2024-08-14 00:33,Taylor Swift,We Are Never Ever Getting Back Together,191880,country
2024-08-14 00:36,Taylor Swift,Cruel Summer,178426,country
2024-08-14 00:42,Billie Eilish,"What Was I Made For? [From The Motion Picture ""Barbie""]",222369,pop
2024-08-14 00:58,Jung Kook,Still With You,239905,k-pop
2024-08-14 01:02,Taylor Swift,Love Story,235266,country
2024-08-14 01:06,Kali Uchis,Melting,208853,rnb
2024-08-14 01:09,Charlie Puth,One Call Away,194453,soft pop
2024-08-14 01:13,Taylor Swift,All Too Well (Taylor's Version),123824,country
2024-08-19 19:53,Taylor Swift,All Too Well (Taylor's Version),205554,country
2024-08-19 19:59,Lana Del Rey,Brooklyn Baby,351640,female vocalists
2024-08-19 20:07,Lana Del Rey,Pretty When You Cry,234146,female vocalists
2024-08-19 20:11,Joji,Glimpse of Us,233456,Lo-Fi
2024-08-24 08:58,Chase Atlantic,LIKE A ROCKSTAR,134826,rnb
2024-08-31 16:19,Adele,Skyfall,286480,dangdut
2024-08-31 16:21,Taylor Swift,Karma,30477,country
2024-08-31 16:24,Arctic Monkeys,I Wanna Be Yours,183956,indie
2024-08-31 16:29,The Neighbourhood,The Beach,255133,indie
2024-08-31 16:34,Cigarettes After Sex,You're the Only Good Thing In My Life,275186,dream pop
2024-08-31 16:38,Chase Atlantic,Numb to the Feeling,227586,rnb
2024-08-31 16:41,d4vd,Romantic Homicide,132630,rnb
2024-08-31 16:46,The Neighbourhood,Alleyways,267853,indie
2024-08-31 16:51,Chase Atlantic,MAMACITA,202931,rnb
2024-08-31 16:55,Cigarettes After Sex,Truly,244110,dream pop
2024-08-31 17:00,The Neighbourhood,Sadderdaze,245826,indie
2024-08-31 17:05,Cigarettes After Sex,Apocalypse,290616,dream pop
2024-08-31 17:10,Chase Atlantic,Drugs & Money - New Mix,239921,rnb
2024-08-31 17:13,Chase Atlantic,Church,220000,rnb
2024-08-31 17:18,Chase Atlantic,EMPTY,230266,rnb
2024-08-31 17:21,The Neighbourhood,Softcore,206280,indie
2024-08-31 17:30,Arctic Monkeys,Snap Out Of It,187766,indie
2024-09-02 22:22,Arctic Monkeys,R U Mine?,5461,indie
2024-09-02 22:22,The Weeknd,"One Of The Girls (with JENNIE, Lily Rose Depp)",1770,rnb
2024-09-02 22:22,Lana Del Rey,"Once Upon a Dream - From ""Maleficent"" / Pop Version",4074,female vocalists
2024-09-02 22:22,Lana Del Rey,Cinnamon Girl,1343,female vocalists
2024-09-02 22:22,Arctic Monkeys,Snap Out Of It,1259,indie
2024-09-02 22:22,Keane,Somewhere Only We Know,1045,britpop
2024-09-02 22:22,Taylor Swift,Don’t Blame Me,1920,country
2024-09-02 22:22,Sasha Alex Sloan,Dancing With Your Ghost,2069,indie pop
2024-09-02 22:22,Laufey,Let You Break My Heart Again,1002,jazz
2024-09-02 22:23,Taylor Swift,All Too Well (Taylor's Version),4416,country
